Dates,PX_TO_BOOK_RATIO,EQY_DVD_YLD_12M,EARN_YLD,CASH_FLOW_YIELD,PX_TO_SALES_RATIO,PX_CLOSE_1D,BASIC_EPS_3YR_AVG_GROWTH,SALES_3YR_AVG_GROWTH,EPS_GROWTH,OPER_INC_TO_NET_SALES,EBIT_TO_NET_SALES,5_YEAR_AVERAGE_ADJUSTED_ROE,CUR_MKT_CAP,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE
2010/03/12,1.6835,3.9044,8.8167,13.9115,0.8161,2505,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,54216,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/15,1.6768,3.92,8.852,13.9115,0.8129,2510,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,54000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/16,1.6802,3.9122,8.8343,13.9115,0.8145,2500,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,54108,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/17,1.6788,3.9153,8.8414,13.9115,0.8138,2505,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,54064.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/18,1.6815,3.9091,8.8273,13.9115,0.8151,2503,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,54151.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/19,1.6554,3.9708,8.9668,13.9115,0.8025,2507,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53308.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/22,1.6554,3.9708,8.9668,13.9115,0.8025,2507,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53308.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/23,1.66,3.9596,8.9414,13.9115,0.8047,2468,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53460,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/24,1.654,3.974,8.974,13.9115,0.8018,2475,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53265.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/25,1.646,3.9935,9.0179,13.9115,0.7979,2466,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53006.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/26,1.6433,4,9.0327,13.9115,0.7966,2454,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52920,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/29,1.66,3.9596,8.9414,13.9115,0.8047,2450,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53460,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/30,1.6439,3.9984,9.029,13.9115,0.7969,2475,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52941.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/03/31,1.6681,3.9405,8.8983,13.9115,0.8086,2451,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53719.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/01,1.6453,3.9951,9.0216,13.9115,0.7976,2487,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52984.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/02,1.6453,3.9951,9.0216,13.9115,0.7976,2487,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52984.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/05,1.6453,3.9951,9.0216,13.9115,0.7976,2487,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52984.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/06,1.6486,3.987,9.0033,13.9115,0.7992,2453,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53092.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/07,1.6587,3.9628,8.9486,13.9115,0.8041,2458,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53416.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/08,1.6332,4.0246,9.0883,13.9115,0.7917,2473,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52596,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/09,1.6527,3.9773,8.9813,13.9115,0.8012,2435,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53222.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/12,1.6614,3.9564,8.9342,13.9115,0.8054,2464,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53503.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/13,1.6634,3.9516,8.9234,13.9115,0.8064,2477,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53568,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/14,1.6802,3.9122,8.8343,13.9115,0.8145,2480,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,54108,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/15,1.7036,3.8583,8.7126,13.9115,0.8259,2505,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,54864,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/16,1.6869,3.8966,8.7992,13.9115,0.8177,2540,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,54324,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/19,1.603,4.3515,9.2594,13.9115,0.7771,2515,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51624,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/20,1.593,4.3789,9.3179,13.9115,0.7722,2390,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51300,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/21,1.5829,4.4068,9.3771,13.9115,0.7673,2375,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50976,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/22,1.5789,4.418,9.401,13.9115,0.7654,2360,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50846.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/23,1.5762,4.4255,9.417,13.9115,0.7641,2354,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50760,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/26,1.6057,4.3442,9.2439,13.9115,0.7784,2350,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51710.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/27,1.6057,4.3442,9.2439,13.9115,0.7784,2350,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51710.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/28,1.5836,4.4049,9.3731,13.9115,0.7677,2394,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50997.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/29,1.6205,4.3046,9.1598,13.9115,0.7856,2361,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52185.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/04/30,1.6272,4.2869,9.122,13.9115,0.7888,2416,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52401.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/03,1.6299,4.2798,9.107,13.9115,0.7901,2426,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52488,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/04,1.603,4.3515,9.2594,13.9115,0.7771,2430,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51624,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/05,1.591,4.3845,9.3297,13.9115,0.7712,2390,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51235.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/06,1.5742,4.4312,9.4291,13.9115,0.7631,2372,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50695.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/07,1.542,4.5237,9.6259,13.9115,0.7475,2347,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49658.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/10,1.6097,4.3333,9.2208,13.9115,0.7804,2299,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51840,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/11,1.5903,4.3863,9.3336,13.9115,0.7709,2400,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51213.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/12,1.646,4.238,9.0179,13.9115,0.7979,2371,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53006.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/13,1.6433,4.2449,9.0327,13.9115,0.7966,2454,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,52920,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/14,1.5936,4.3771,9.314,13.9115,0.7725,2450,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51321.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/17,1.6097,4.3333,9.2208,13.9115,0.7804,2376,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51840,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/18,1.6466,4.2363,9.0143,13.9115,0.7982,2400,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,53028,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/19,1.603,4.3515,9.2594,13.9115,0.7771,2455,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51624,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/20,1.5661,4.454,9.4775,13.9115,0.7592,2390,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50436,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/21,1.5467,4.51,9.5967,13.9115,0.7498,2335,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49809.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/24,1.5997,4.3606,9.2788,13.9115,0.7755,2306,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51516,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/25,1.5427,4.5217,9.6217,13.9115,0.7478,2385,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49680,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/26,1.536,4.5415,9.6638,13.9115,0.7446,2300,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49464,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/27,1.5883,4.3919,9.3454,13.9115,0.7699,2290,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51148.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/28,1.5863,4.3975,9.3573,13.9115,0.769,2368,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,51084,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/05/31,1.5836,4.4049,9.3731,13.9115,0.7677,2365,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50997.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/01,1.546,4.5119,9.6009,13.9115,0.7495,2361,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49788,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/02,1.5628,4.4635,9.4979,13.9115,0.7576,2305,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50328,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/03,1.5601,4.4712,9.5142,13.9115,0.7563,2330,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50241.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/04,1.5427,4.5217,9.6217,13.9115,0.7478,2326,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49680,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/07,1.5031,4.6408,9.8751,13.9115,0.7287,2300,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,48405.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/08,1.4756,4.7273,10.0591,13.9115,0.7153,2241,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,47520,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/09,1.5225,4.5815,9.7489,13.9115,0.7381,2200,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49032,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/10,1.5427,4.5217,9.6217,13.9115,0.7478,2270,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49680,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/11,1.5299,4.5594,9.7019,13.9115,0.7417,2300,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49269.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/14,1.5561,4.4828,9.5388,13.9115,0.7543,2281,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,48720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/15,1.5943,4.3753,9.3101,13.9115,0.7729,2320,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49917,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/16,1.5943,4.3753,9.3101,13.9115,0.7729,2320,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49917,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/17,1.6104,4.3315,9.217,13.9115,0.7807,2377,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50421,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/18,1.5963,4.3697,9.2983,13.9115,0.7738,2401,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49980,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/21,1.6057,4.3442,9.2439,13.9115,0.7784,2380,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50274,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/22,1.6097,4.3333,9.2208,13.9115,0.7804,2394,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50400,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/23,1.6164,4.3154,9.1826,13.9115,0.7836,2400,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50610,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/24,1.6077,4.3388,9.2324,13.9115,0.7794,2410,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50337,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/25,1.6097,4.3333,9.2208,13.9115,0.7804,2397,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50400,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/28,1.6097,4.3333,9.2208,13.9115,0.7804,2400,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,50400,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/29,1.5695,4.4444,9.4573,13.9115,0.7608,2400,73.3163,49.984,378.9615,11.0978,#N/A N/A,13.325,49140,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/06/30,1.6791,4.5494,10.6912,16.1088,0.6887,2340,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48006,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/01,1.7041,4.4828,10.5345,16.1088,0.699,2286,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48720,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/02,1.721,4.4388,10.4311,16.1088,0.7059,2320,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,49203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/05,1.7004,4.4924,10.5572,16.1088,0.6974,2343,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48615,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/06,1.7592,4.3424,10.2046,16.1088,0.7216,2315,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50295,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/07,1.7629,4.3333,10.1833,16.1088,0.7231,2395,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50400,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/08,1.7629,4.3333,10.1833,16.1088,0.7231,2400,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50400,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/09,1.7687,4.3189,10.1495,16.1088,0.7255,2400,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50568,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/12,1.7584,4.3442,10.2089,16.1088,0.7212,2408,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50274,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/13,1.7746,4.3046,10.1159,16.1088,0.7279,2394,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50736,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/14,1.7827,4.2851,10.07,16.1088,0.7312,2416,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50967,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/15,1.7673,4.3225,10.1579,16.1088,0.7249,2427,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50526,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/16,1.7702,4.3154,10.1411,16.1088,0.7261,2406,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50610,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/19,1.7533,4.3569,10.2388,16.1088,0.7191,2410,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50127,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/20,1.7768,4.2993,10.1033,16.1088,0.7288,2387,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50799,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/21,1.7908,4.2658,10.0246,16.1088,0.7345,2419,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,51198,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/22,1.8378,4.1567,9.7682,16.1088,0.7538,2438,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52542,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/23,1.8473,4.1352,9.7177,16.1088,0.7577,2502,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52815,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/26,1.837,4.1583,9.7721,16.1088,0.7535,2515,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52521,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/27,1.8642,4.0977,9.6296,16.1088,0.7646,2501,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,53298,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/28,1.8422,4.1467,9.7448,16.1088,0.7556,2538,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52668,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/29,1.8363,4.16,9.776,16.1088,0.7532,2508,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/07/30,1.8378,4.1567,9.7682,16.1088,0.7538,2500,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52542,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/02,1.8451,4.1401,9.7293,16.1088,0.7568,2502,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52752,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/03,1.8473,4.1352,9.7177,16.1088,0.7577,2512,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52815,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/04,1.8304,4.1734,9.8074,16.1088,0.7508,2515,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52332,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/05,1.8378,4.1567,9.7682,16.1088,0.7538,2492,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52542,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/06,1.8275,4.1801,9.8232,16.1088,0.7496,2502,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52248,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/09,1.8275,4.1801,9.8232,16.1088,0.7496,2502,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52248,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/10,1.7922,4.2623,10.0164,16.1088,0.7351,2488,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,51240,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/11,1.7386,4.3937,10.3253,16.1088,0.7131,2440,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,49707,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/12,1.7445,4.3789,10.2905,16.1088,0.7155,2367,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,49875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/13,1.7496,4.3661,10.2603,16.1088,0.7176,2375,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50022,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/16,1.7305,4.4143,10.3735,16.1088,0.7098,2382,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,49476,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/17,1.7548,4.3533,10.2302,16.1088,0.7197,2356,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50169,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/18,1.7151,4.454,10.4668,16.1088,0.7035,2389,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,49035,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/19,1.7114,4.4635,10.4893,16.1088,0.702,2335,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48930,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/20,1.7034,4.4847,10.539,16.1088,0.6987,2330,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48699,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/23,1.7136,4.4578,10.4758,16.1088,0.7029,2319,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48993,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/24,1.6975,4.5002,10.5755,16.1088,0.6962,2333,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48531,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/25,1.6843,4.5355,10.6585,16.1088,0.6908,2311,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48153,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/26,1.6887,4.5237,10.6307,16.1088,0.6926,2293,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48279,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/27,1.6901,4.5198,10.6215,16.1088,0.6932,2299,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48321,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/30,1.7313,4.4124,10.3691,16.1088,0.7101,2301,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,49497,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/08/31,1.71,4.4674,10.4983,16.1088,0.7014,2357,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,48888,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/01,1.7724,4.31,10.1285,16.1088,0.727,2328,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50673,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/02,1.7702,4.3154,10.1411,16.1088,0.7261,2413,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50610,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/03,1.7768,4.2993,10.1033,16.1088,0.7288,2410,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50799,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/06,1.7592,4.3424,10.2046,16.1088,0.7216,2419,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50295,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/07,1.7629,4.3333,10.1833,16.1088,0.7231,2395,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50400,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/08,1.7805,4.2904,10.0825,16.1088,0.7303,2400,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50904,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/09,1.7629,4.3333,10.1833,16.1088,0.7231,2424,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50400,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/10,1.7629,4.3333,10.1833,16.1088,0.7231,2400,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,50400,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/13,1.8179,4.202,9.8747,16.1088,0.7457,2400,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,51975,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/09/14,1.8503,4.1286,9.7023,16.1088,0.7589,2475,-7.6267,30.2159,28.1364,17.1642,#N/A N/A,12.6886,52899,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
