Dates,PX_TO_BOOK_RATIO,EQY_DVD_YLD_12M,EARN_YLD,CASH_FLOW_YIELD,PX_TO_SALES_RATIO,PX_CLOSE_1D,BASIC_EPS_3YR_AVG_GROWTH,SALES_3YR_AVG_GROWTH,EPS_GROWTH,OPER_INC_TO_NET_SALES,EBIT_TO_NET_SALES,5_YEAR_AVERAGE_ADJUSTED_ROE,CUR_MKT_CAP,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE
2010/11/25,0.7992,2.0286,-1.7383,97.3683,0.3366,1610.29,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,77007.0568,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/11/26,0.7974,2.0286,-1.7421,97.3683,0.3359,1617.14,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,77007.0568,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/11/29,0.7727,2.0953,-1.7979,97.3683,0.3255,1617.14,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,74558.0691,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/11/30,0.7599,2.147,-1.8282,97.3683,0.3201,1565.71,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,72762.1448,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/01,0.7761,2.1263,-1.7899,97.3683,0.3269,1528,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,73469.6301,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/02,0.7801,2.1518,-1.7807,97.3683,0.3286,1542.86,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,72598.879,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/03,0.7559,2.2098,-1.8379,97.3683,0.3184,1524.57,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70694.1108,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/06,0.7513,2.2166,-1.8491,97.3683,0.3165,1484.57,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70476.423,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/07,0.7506,2.2098,-1.8508,97.3683,0.3162,1480,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70869.0762,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/08,0.7541,2.1879,-1.8421,97.3683,0.3177,1484.57,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,71578.3125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/09,0.7532,2.2081,-1.8444,97.3683,0.3173,1499.43,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70923.6328,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/10,0.7537,2.2064,-1.8432,97.3683,0.3175,1485.71,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70978.1895,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/13,0.7479,2.2166,-1.8573,97.3683,0.3151,1486.86,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70650.8496,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/14,0.7526,2.2218,-1.8458,97.3683,0.317,1480,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70487.1797,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/15,0.7579,2.2391,-1.8329,97.3683,0.3193,1476.57,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,69941.6133,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/16,0.7579,2.2391,-1.8329,97.3683,0.3193,1476.57,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,69941.6133,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/17,0.7563,2.2426,-1.8368,97.3683,0.3186,1465.14,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,69832.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/20,0.7595,2.2356,-1.829,97.3683,0.3199,1462.86,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70050.7266,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/21,0.7673,2.2287,-1.8105,97.3683,0.3232,1467.43,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70268.9531,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/22,0.7762,2.2235,-1.7898,97.3683,0.327,1472,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70432.623,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/23,0.7957,2.1796,-1.746,97.3683,0.3352,1475.43,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,71851.0957,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/24,0.7947,2.1829,-1.7482,97.3683,0.3348,1505.14,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,71741.9824,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/27,0.7947,2.1829,-1.7482,97.3683,0.3348,1505.14,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,71741.9824,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/28,0.8025,2.1929,-1.731,97.3683,0.3381,1502.86,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,71414.6426,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/29,0.7879,2.2183,-1.7631,97.3683,0.3319,1496,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70596.293,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/30,0.789,2.2269,-1.7606,97.3683,0.3324,1478.86,#N/A N/A,193.1134,-140.0429,9.9056,#N/A N/A,4.9,70323.5098,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2010/12/31,0.8048,2.2098,6.4395,55.9141,0.3544,1473.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,70869.0762,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/03,0.8039,2.2183,6.4468,55.9141,0.354,1484.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,70596.293,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/04,0.792,2.2081,6.5436,55.9141,0.3488,1478.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,70923.6328,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/05,0.7959,2.2081,6.5117,55.9141,0.3505,1485.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,70923.6328,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/06,0.8035,2.1632,6.4499,55.9141,0.3538,1485.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,72396.6621,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/07,0.7919,2.1763,6.5442,55.9141,0.3487,1516.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,71960.209,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/10,0.7884,2.1779,6.5731,55.9141,0.3472,1507.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,71905.6523,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/11,0.8004,2.1263,6.4751,55.9141,0.3525,1506.29,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,73651.4648,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/12,0.8192,2.0726,6.3259,55.9141,0.3608,1542.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,75560.9473,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/13,0.8227,2.0533,6.299,55.9141,0.3623,1582.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,76270.1836,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/14,0.8042,2.0592,6.4444,55.9141,0.3541,1597.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,76051.957,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/17,0.8008,2.0816,6.4718,55.9141,0.3526,1593.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,75233.6074,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/18,0.809,2.046,6.4057,55.9141,0.3563,1576,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,76542.9668,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/19,0.8091,2.0201,6.4054,55.9141,0.3563,1603.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,77524.9863,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/20,0.801,2.0286,6.47,55.9141,0.3527,1624,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,77197.6465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/21,0.798,2.0215,6.4943,55.9141,0.3514,1617.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,77470.4297,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/24,0.799,2.0402,6.4861,55.9141,0.3519,1622.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,76761.1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/25,0.7874,2.0726,6.5817,55.9141,0.3468,1608,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,75560.9473,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/26,0.7916,2.0489,6.5466,55.9141,0.3486,1582.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,76433.8535,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/27,0.8171,1.9948,6.3424,55.9141,0.3598,1601.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,78507.0059,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/28,0.8071,1.9934,6.4206,55.9141,0.3555,1644.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,78561.5625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/01/31,0.7888,2.0116,6.5698,55.9141,0.3474,1645.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,77852.3262,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/01,0.8073,1.9675,6.4192,55.9141,0.3555,1630.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,79598.1387,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/02,0.8077,1.9514,6.4163,55.9141,0.3557,1667.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80252.8184,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/03,0.8003,1.9422,6.4756,55.9141,0.3524,1681.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80634.7148,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/04,0.8229,1.901,6.298,55.9141,0.3624,1689.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82380.5273,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/07,0.8237,1.8972,6.2915,55.9141,0.3628,1725.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82544.1973,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/08,0.8374,1.8885,6.1889,55.9141,0.3688,1729.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82926.0938,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/09,0.8366,1.8774,6.1947,55.9141,0.3684,1737.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83417.1035,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/10,0.8339,1.8713,6.2149,55.9141,0.3672,1747.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83689.8867,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/11,0.8331,1.8774,6.2208,55.9141,0.3669,1753.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83417.1035,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/14,0.8328,1.8725,6.2232,55.9141,0.3667,1747.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83635.3301,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/15,0.8335,1.8567,6.2177,55.9141,0.3671,1752,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,84344.5664,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/16,0.8552,1.8342,6.0597,55.9141,0.3766,1766.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,85381.1426,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/17,0.8661,1.8122,5.9835,55.9141,0.3814,1788.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,86417.7188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/18,0.8561,1.8424,6.0531,55.9141,0.377,1810.29,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,84999.2461,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/21,0.8533,1.8436,6.0731,55.9141,0.3758,1780.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,84944.6895,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/22,0.8359,1.8922,6.1996,55.9141,0.3681,1779.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82762.4238,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/23,0.8307,1.9048,6.2382,55.9141,0.3658,1733.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82216.8574,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/24,0.8298,1.9317,6.2453,55.9141,0.3654,1722.29,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81071.168,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/25,0.8437,1.9201,6.1424,55.9141,0.3716,1698.29,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81562.1777,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/02/28,0.8428,1.9162,6.1492,55.9141,0.3711,1708.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81725.8477,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/01,0.8383,1.9201,6.1817,55.9141,0.3692,1712,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81562.1777,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/02,0.8272,1.9661,6.2646,55.9141,0.3643,1708.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,79652.6953,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/03,0.8422,1.9304,6.1531,55.9141,0.3709,1668.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81125.7246,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/04,0.8578,1.8997,6.0415,55.9141,0.3778,1699.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82435.084,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/07,0.8573,1.9111,6.0448,55.9141,0.3776,1726.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81944.0742,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/08,0.8762,1.8749,5.9146,55.9141,0.3859,1716.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83526.2168,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/09,0.8804,1.864,5.8866,55.9141,0.3877,1749.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,84017.2266,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/10,0.8559,1.9239,6.0551,55.9141,0.3769,1760,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81398.5078,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/11,0.8577,1.9278,6.0421,55.9141,0.3777,1705.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81234.8379,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/14,0.8486,1.9461,6.1071,55.9141,0.3737,1701.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80471.0449,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/15,0.8118,2.0004,6.384,55.9141,0.3575,1685.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,78288.7793,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/16,0.8095,1.9934,6.4021,55.9141,0.3565,1640,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,78561.5625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/17,0.8032,1.9851,6.4525,55.9141,0.3537,1645.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,78888.9023,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/18,0.8064,1.992,6.4266,55.9141,0.3551,1652.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,78616.1191,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/21,0.8064,1.992,6.4266,55.9141,0.3551,1652.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,78616.1191,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/22,0.8179,1.9769,6.3361,55.9141,0.3602,1646.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,79216.2422,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/23,0.8272,1.9648,6.2651,55.9141,0.3643,1659.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,79707.252,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/24,0.8486,1.9448,6.107,55.9141,0.3737,1669.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80525.6016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/25,0.8477,1.9581,6.1136,55.9141,0.3733,1686.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,79980.0352,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/28,0.8578,1.9369,6.0418,55.9141,0.3777,1675.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80852.9414,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/29,0.8633,1.9265,6.0032,55.9141,0.3802,1693.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81289.3945,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/30,0.8744,1.9124,5.9266,55.9141,0.3851,1702.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81889.5176,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/03/31,0.8759,1.9175,5.9168,55.9141,0.3857,1715.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81671.291,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/01,0.8947,1.8922,5.7921,55.9141,0.394,1710.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82762.4238,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/04,0.8917,1.8935,5.812,55.9141,0.3927,1733.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82707.8672,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/05,0.8976,1.8591,5.7739,55.9141,0.3953,1732.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,84235.4531,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/06,0.9083,1.8436,5.7059,55.9141,0.4,1764.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,84944.6895,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/07,0.9131,1.8365,5.6758,55.9141,0.4021,1779.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,85272.0293,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/08,0.9239,1.8168,5.6095,55.9141,0.4069,1786.29,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,86199.4922,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/11,0.9023,2.8199,5.7434,55.9141,0.3974,1805.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,84399.123,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/12,0.897,2.8236,5.7778,55.9141,0.395,1768,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,84290.0098,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/13,0.8813,2.8494,5.8807,55.9141,0.3881,1765.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83544.1806,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/14,0.8716,2.8438,5.9457,55.9141,0.3838,1749.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83707.8858,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/15,0.8699,2.87,5.9572,55.9141,0.3831,1753.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82943.9285,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/18,0.8369,2.9737,6.1927,55.9141,0.3685,1737.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80051.8047,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/19,0.8508,2.9298,6.0911,55.9141,0.3747,1676.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81252.3089,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/20,0.8542,2.9141,6.0668,55.9141,0.3762,1701.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81688.8559,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/21,0.8729,2.8663,5.937,55.9141,0.3844,1710.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83053.0653,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/22,0.8729,2.8663,5.937,55.9141,0.3844,1710.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83053.0653,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/25,0.8729,2.8663,5.937,55.9141,0.3844,1710.86,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83053.0653,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/26,0.8728,2.889,5.9374,55.9141,0.3844,1739.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82398.2448,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/27,0.8728,2.889,5.9374,55.9141,0.3844,1739.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82398.2448,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/28,0.882,2.855,5.8759,55.9141,0.3884,1725.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83380.4755,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/04/29,0.8881,2.8457,5.8357,55.9141,0.3911,1746.29,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83653.3174,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/02,0.8881,2.8457,5.8357,55.9141,0.3911,1746.29,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,83653.3174,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/03,0.8772,2.889,5.9078,55.9141,0.3863,1752,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82398.2448,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/04,0.8639,2.918,5.999,55.9141,0.3804,1725.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81579.7192,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/05,0.8516,2.9456,6.0854,55.9141,0.375,1708.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80815.7619,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/06,0.8627,2.9357,6.0068,55.9141,0.3799,1692.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81088.6038,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/09,0.8462,2.9717,6.1244,55.9141,0.3726,1698.29,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80106.3731,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/10,0.8643,2.9044,5.9958,55.9141,0.3806,1677.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,81961.6978,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/11,0.8521,2.889,6.0821,55.9141,0.3752,1716.57,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,82398.2448,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/12,0.8293,2.9758,6.2488,55.9141,0.3652,1725.71,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,79997.2363,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/13,0.8219,2.9616,6.3052,55.9141,0.362,1675.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,80379.2149,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/16,0.8224,2.9798,6.3016,55.9141,0.3622,1683.43,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,79888.0996,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2011/05/17,0.8161,3.0044,6.3503,55.9141,0.3594,1673.14,#N/A N/A,193.1134,-140.0429,6.945,#N/A N/A,3.2721,79233.2791,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
