Dates,PX_TO_BOOK_RATIO,EQY_DVD_YLD_12M,EARN_YLD,CASH_FLOW_YIELD,PX_TO_SALES_RATIO,PX_CLOSE_1D,BASIC_EPS_3YR_AVG_GROWTH,SALES_3YR_AVG_GROWTH,EPS_GROWTH,OPER_INC_TO_NET_SALES,EBIT_TO_NET_SALES,5_YEAR_AVERAGE_ADJUSTED_ROE,CUR_MKT_CAP,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE
2014/03/24,8.9022,6.3963,7.0926,11.2468,2.6197,12749,14.8243,7.5226,7.9268,27.2514,27.2514,64.4208,191916.3043,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/03/25,8.9153,6.3869,7.0821,11.2468,2.6235,12898,14.8243,7.5226,7.9268,27.2514,27.2514,64.4208,192199.0155,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/03/26,8.9622,6.3535,7.0451,11.2468,2.6373,12917,14.8243,7.5226,7.9268,27.2514,27.2514,64.4208,193210.8242,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/03/27,8.9546,6.3589,7.051,11.2468,2.6351,12985,14.8243,7.5226,7.9268,27.2514,27.2514,64.4208,193047.1493,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/03/28,9.1507,6.2227,6.9,11.2468,2.6928,12974,14.8243,7.5226,7.9268,27.2514,27.2514,64.4208,197272.9386,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/03/31,8.3887,6.3466,6.8913,11.924,2.5171,13258,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193419.1378,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/01,8.3487,6.3771,6.9243,11.924,2.5051,12999,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192496.6063,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/02,8.5217,6.2476,6.7838,11.924,2.557,12937,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,196484.323,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/03,8.6701,6.1407,6.6677,11.924,2.6015,13205,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,199906.6171,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/04,8.6275,6.171,6.7006,11.924,2.5888,13435,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,198924.5675,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/07,8.6372,6.1641,6.6931,11.924,2.5917,13369,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,199147.7606,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/08,8.9541,5.9459,6.4562,11.924,2.6867,13384,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,206453.6147,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/09,8.9308,5.9614,6.473,11.924,2.6798,13875,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,205917.9512,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/10,8.9831,5.9267,6.4353,11.924,2.6955,13839,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,207123.1939,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/11,8.8734,6,6.5149,11.924,2.6625,13920,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,204593.6722,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/14,8.8024,6.0484,6.5674,11.924,2.6412,13750,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,202956.9228,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/15,8.5288,6.2424,6.7781,11.924,2.5591,13640,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,196647.9979,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/16,8.301,6.4137,6.9642,11.924,2.4908,13216,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191395.5204,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/17,8.3119,6.4053,6.955,11.924,2.4941,12863,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191648.4726,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/18,8.3119,6.4053,6.955,11.924,2.4941,12863,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191648.4726,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/21,8.3119,6.4053,6.955,11.924,2.4941,12863,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191648.4726,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/22,8.2571,6.4478,7.0012,11.924,2.4776,12880,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190383.7117,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/23,8.1571,6.5269,7.087,11.924,2.4476,12795,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188077.383,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/24,7.9376,6.7073,7.2829,11.924,2.3818,12640,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,183018.3395,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/25,7.9357,6.709,7.2847,11.924,2.3812,12300,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,182973.7009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/28,7.9357,6.709,7.2847,11.924,2.3812,12300,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,182973.7009,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/29,7.9376,6.7073,7.2829,11.924,2.3818,12297,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,183018.3395,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/04/30,8.0958,6.5763,7.1407,11.924,2.4292,12300,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186663.8267,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/01,8.0958,6.5763,7.1407,11.924,2.4292,12300,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186663.8267,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/02,8.1951,6.4966,7.0541,11.924,2.459,12545,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188955.2759,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/05,8.0687,6.5984,7.1647,11.924,2.4211,12699,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186038.8861,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/06,8.1964,6.4956,7.053,11.924,2.4594,12503,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188985.0349,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/07,8.1964,6.4956,7.053,11.924,2.4594,12503,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188985.0349,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/08,8.5017,6.2623,6.7998,11.924,2.551,12701,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,196023.0573,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/09,8.5204,6.2486,6.7848,11.924,2.5566,13174,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,196454.5639,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/12,8.3616,6.3672,6.9136,11.924,2.509,13203,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192794.1971,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/13,8.3442,6.3805,6.9281,11.924,2.5037,12957,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192392.4495,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/14,8.3494,6.3766,6.9238,11.924,2.5053,12930,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192511.4859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/15,8.3158,6.4023,6.9517,11.924,2.4952,12938,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191737.7498,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/16,8.3216,6.3978,6.9469,11.924,2.497,12886,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191871.6657,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/19,8.1648,6.5207,7.0803,11.924,2.4499,12895,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188255.9375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/20,8.1803,6.5084,7.0669,11.924,2.4546,12652,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188613.0464,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/21,8.1835,6.5058,7.0641,11.924,2.4555,12676,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188687.4441,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/22,8.1958,6.4961,7.0535,11.924,2.4592,12681,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188970.1554,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/23,8.0861,6.5842,7.1492,11.924,2.4263,12700,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186440.6336,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/26,8.1958,6.4961,7.0535,11.924,2.4592,12530,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188970.1554,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/27,8.2668,6.4403,6.993,11.924,2.4805,12700,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190606.9048,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/28,8.2539,6.4504,7.0039,11.924,2.4766,12810,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190309.314,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/29,8.5185,6.25,6.7864,11.924,2.556,12790,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,196409.9253,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/05/30,8.281,6.4292,6.981,11.924,2.4848,13200,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190934.2546,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/02,8.1958,6.4961,7.0535,11.924,2.4592,12832,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188970.1554,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/03,8.1519,6.531,7.0915,11.924,2.446,12700,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187958.3467,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/04,8.1893,6.5012,7.0591,11.924,2.4573,12632,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188821.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/05,8.1893,6.5012,7.0591,11.924,2.4573,12690,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188821.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/06,8.2151,6.4808,7.0369,11.924,2.465,12690,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,189416.5416,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/09,8.1738,6.5135,7.0725,11.924,2.4526,12730,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188464.251,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/10,8.1958,6.4961,7.0535,11.924,2.4592,12666,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188970.1554,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/11,8.1603,6.5243,7.0842,11.924,2.4486,12700,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188151.7807,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/12,8.1138,6.5617,7.1248,11.924,2.4346,12645,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187080.4538,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/13,8.1506,6.5321,7.0926,11.924,2.4457,12573,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187928.5876,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/16,8.1506,6.5321,7.0926,11.924,2.4457,12573,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187928.5876,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/17,8.228,6.4706,7.0259,11.924,2.4689,12630,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,189714.1324,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/18,8.2926,6.4202,6.9712,11.924,2.4883,12750,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191202.0864,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/19,8.4539,6.2977,6.8382,11.924,2.5367,12850,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,194921.9713,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/20,8.7379,6.0931,6.616,11.924,2.6219,13100,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,201468.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/23,8.3571,6.3707,6.9174,11.924,2.5076,13540,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192690.0403,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/24,8.4346,6.3122,6.8539,11.924,2.5309,12950,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,194475.5851,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/25,8.2945,6.4187,6.9696,11.924,2.4888,13070,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191246.725,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/26,8.3894,6.3462,6.8908,11.924,2.5173,12853,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193434.0173,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/27,8.3913,6.3447,6.8892,11.924,2.5179,13000,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193478.656,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/06/30,8.483,6.2762,6.8148,11.924,2.5454,13003,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,195591.5506,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/01,8.4991,6.2642,6.8018,11.924,2.5502,13145,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,195963.5391,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/02,8.483,6.2762,6.8148,11.924,2.5454,13170,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,195591.5506,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/03,8.4752,6.2819,6.821,11.924,2.5431,13145,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,195412.9961,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/04,8.5152,6.2524,6.7889,11.924,2.5551,13133,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,196335.5276,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/07,8.4862,6.2738,6.8122,11.924,2.5463,13195,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,195665.9483,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/08,8.4352,6.3117,6.8533,11.924,2.5311,13150,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,194490.4647,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/09,8.35,6.3761,6.9233,11.924,2.5055,13071,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192526.3654,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/10,8.2339,6.466,7.0209,11.924,2.4706,12939,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,189848.0482,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/11,8.2726,6.4358,6.9881,11.924,2.4823,12759,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190740.8206,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/14,8.2603,6.4453,6.9984,11.924,2.4786,12819,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190458.1094,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/15,8.1893,6.5012,7.0591,11.924,2.4573,12800,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188821.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/16,8.1312,6.5476,7.1095,11.924,2.4398,12690,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187482.2014,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/17,8.0848,6.5852,7.1504,11.924,2.4259,12600,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186410.8746,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/18,8.0506,6.6132,7.1808,11.924,2.4156,12528,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,185622.2589,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/21,8.1145,6.5612,7.1242,11.924,2.4348,12475,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187095.3334,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/22,8.1893,6.5012,7.0591,11.924,2.4573,12574,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188821.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/23,8.1377,6.5424,7.1039,11.924,2.4418,12690,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187630.9968,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/24,8.2029,6.4904,7.0474,11.924,2.4613,12610,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,189133.8303,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/25,8.0996,6.5732,7.1373,11.924,2.4304,12711,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186753.104,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/28,8.199,6.4935,7.0508,11.924,2.4602,12551,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,189044.5531,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/29,8.1506,6.5321,7.0926,11.924,2.4457,12705,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187928.5876,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/30,8.1035,6.57,7.1339,11.924,2.4315,12630,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186842.3812,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/07/31,8.1003,6.5727,7.1367,11.924,2.4306,12557,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186767.9835,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/01,8.0441,6.6185,7.1865,11.924,2.4137,12552,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,185473.4635,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/04,8.108,6.5664,7.1299,11.924,2.4329,12465,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,186946.538,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/05,8.1635,6.5217,7.0814,11.924,2.4495,12564,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188226.1784,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/06,8.0344,6.6265,7.1952,11.924,2.4108,12650,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,185250.2704,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/07,8.0215,6.6372,7.2068,11.924,2.4069,12450,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,184952.6797,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/08,8.0273,6.6324,7.2015,11.924,2.4087,12430,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,185086.5955,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/11,8.1603,6.5243,7.0842,11.924,2.4486,12439,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188151.7807,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/12,8.1958,6.4961,7.0535,11.924,2.4592,12645,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188970.1554,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/13,8.1713,6.5156,7.0747,11.924,2.4519,12700,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188404.7329,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/14,8.1306,6.5481,7.1101,11.924,2.4397,12662,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187467.3219,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/15,8.128,6.5502,7.1123,11.924,2.4389,12599,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187407.8037,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/18,8.1312,6.5476,7.1095,11.924,2.4398,12595,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,187482.2014,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/19,8.2906,6.4217,6.9728,11.924,2.4877,12600,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191157.4477,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/20,8.341,6.383,6.9308,11.924,2.5028,12847,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192318.0518,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/21,8.4307,6.3151,6.857,11.924,2.5297,12925,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,194386.3079,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/22,8.372,6.3594,6.9051,11.924,2.5121,13064,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193032.2698,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/25,8.3894,6.3462,6.8908,11.924,2.5173,12973,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193434.0173,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/26,8.3887,6.3466,6.8913,11.924,2.5171,13000,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193419.1378,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/27,8.3894,6.3462,6.8908,11.924,2.5173,12999,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193434.0173,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/28,8.3797,6.3535,6.8987,11.924,2.5144,13000,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193210.8242,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/08/29,8.2829,6.4277,6.9794,11.924,2.4854,12985,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190978.8933,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/01,8.2919,6.4207,6.9717,11.924,2.4881,12835,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191187.2068,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/02,8.3687,6.3618,6.9078,11.924,2.5111,12849,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192957.8721,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/03,8.5185,6.25,6.7864,11.924,2.556,12968,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,196409.9253,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/04,8.5701,6.2123,6.7455,11.924,2.5715,13200,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,197600.2885,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/05,8.6798,6.1338,6.6602,11.924,2.6044,13280,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,200129.8102,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/08,8.6475,6.1567,6.6851,11.924,2.5948,13450,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,199385.8333,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/09,8.5249,6.2453,6.7812,11.924,2.558,13400,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,196558.7207,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/10,8.6288,6.1701,6.6996,11.924,2.5891,13210,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,198954.3266,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/11,8.3487,6.3771,6.9243,11.924,2.5051,13371,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192496.6063,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/12,8.3248,6.3953,6.9442,11.924,2.4979,12937,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,191946.0634,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/15,8.2564,6.4483,7.0017,11.924,2.4774,12900,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190368.8321,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/16,8.3733,6.3584,6.904,11.924,2.5125,12794,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193062.0288,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/17,8.392,6.3442,6.8886,11.924,2.5181,12975,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,193493.5355,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/18,8.37,6.3608,6.9067,11.924,2.5115,13004,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,192987.6311,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/19,8.4178,6.3247,6.8675,11.924,2.5258,12970,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,194088.7171,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/22,8.1803,6.5084,7.0669,11.924,2.4546,13044,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,188613.0464,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/23,8.2429,6.4589,7.0132,11.924,2.4733,12676,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190056.3618,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2014/09/24,8.2429,6.4589,7.0132,11.924,2.4733,12676,22.7835,7.2936,-3.4241,26.4075,26.4075,63.5874,190056.3618,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
